"Candidates","Customers","DistanceCandidateCustomer"
4,431,160.67
4,432,162.19
4,433,170.93
4,434,174.35
4,435,161.25
4,436,173.76
4,437,171.1
4,438,160.87
4,439,173.42
4,440,183.23
5,1,9.12
5,2,9.68
5,3,9.85
5,4,2.73
5,5,0
5,6,9.54
5,7,9.3
5,8,11.88
5,9,13.81
5,10,18.95
5,11,11.1
5,12,10.77
5,13,28.64
5,14,13.86
5,15,4.22
5,16,23.39
5,17,26.7
5,18,39.22
5,19,41.24
5,20,65.66
5,21,58.26
5,22,12.68
5,23,28.86
5,24,40.2
5,25,50.83
5,26,47.03
5,27,51.22
5,28,16.15
5,29,26.36
5,30,38.51
5,31,38.17
5,32,50.34
5,33,63.16
5,34,64.56
5,35,66.66
5,36,64.13
5,37,63.38
5,38,66
5,39,67.15
5,40,59.31
5,41,50.6
5,42,38.04
5,43,34.9
5,44,52.66
5,45,210.9
5,46,208.92
5,47,194.45
5,48,182.6
5,49,222.12
5,50,233.95
5,51,228.09
5,52,242.76
5,53,231.72
5,54,189.29
5,55,205.22
5,56,214.29
5,57,189.83
5,58,197.43
5,59,119.48
5,60,119.19
5,61,118.69
5,62,116.27
5,63,118.52
5,64,120.03
5,65,121.11
5,66,120.78
5,67,120.38
5,68,126.24
5,69,122.12
5,70,116.6
5,71,124.14
5,72,121.83
5,73,133.88
5,74,128.73
5,75,128.11
5,76,128.59
5,77,129.66
5,78,127.25
5,79,133.27
5,80,131.12
5,81,134.46
5,82,130.3
5,83,128.13
5,84,129.71
5,85,119.46
5,86,115.94
5,87,112.23
5,88,110.5
5,89,145.24
5,90,137.47
5,91,136.36
5,92,139.44
5,93,137.29
5,94,141.36
5,95,136.08
5,96,141
5,97,151.84
5,98,148.55
5,99,144.48
5,100,153.58
5,101,151.54
5,102,149.24
5,103,142.86
5,104,138.52
5,105,128.06
5,106,126.74
5,107,116.99
5,108,117.93
5,109,118.87
5,110,120.21
5,111,122.54
5,112,127.48
5,113,124.56
5,114,122.01
5,115,122.86
5,116,128.67
5,117,121.73
5,118,125.31
5,119,122.44
5,120,120.13
5,121,116.15
5,122,115.47
5,123,119.87
5,124,113.57
5,125,111.29
5,126,107.58
5,127,110.61
5,128,115.42
5,129,123.4
5,130,131.51
5,131,123.89
5,132,136.8
5,133,121.5
5,134,143.66
5,135,144.28
5,136,144.88
5,137,143.55
5,138,144.55
5,139,147.17
5,140,145.81
5,141,147.93
5,142,148.59
5,143,147.31
5,144,145.51
5,145,141.86
5,146,143.3
5,147,147.48
5,148,142.7
5,149,144.22
5,150,141.11
5,151,139.94
5,152,144.11
5,153,148.49
5,154,147.7
5,155,149.52
5,156,148.68
5,157,148.09
5,158,150.46
5,159,147.81
5,160,149.4
5,161,149.9
5,162,149.78
5,163,147.62
5,164,147.54
5,165,135.58
5,166,142.8
5,167,132.49
5,168,138.2
5,169,131.35
5,170,132.33
5,171,138.56
5,172,143.58
5,173,146.5
5,174,146.32
5,175,150.12
5,176,152.28
5,177,150.59
5,178,153.49
5,179,153.22
5,180,147.97
5,181,148.75
5,182,143.67
5,183,152.06
5,184,297.83
5,185,299.77
5,186,263.78
5,187,268.64
5,188,282.71
5,189,271.02
5,190,283.7
5,191,299.1
5,192,326.29
5,193,105.39
5,194,103.58
5,195,106.41
5,196,119.57
5,197,113.49
5,198,116.42
5,199,115.43
5,200,111.66
5,201,114.77
5,202,116.72
5,203,126.01
5,204,86.93
5,205,90.54
5,206,122.69
5,207,117.64
5,208,119.98
5,209,123.94
5,210,129.25
5,211,137.09
5,212,140.31
5,213,174.21
5,214,180.19
5,215,147.59
5,216,140.39
5,217,146.27
5,218,162.91
5,219,178.18
5,220,156.72
5,221,65.48
5,222,68.09
5,223,56.85
5,224,76.54
5,225,181.13
5,226,185.51
5,227,189.84
5,228,197.4
5,229,201.8
5,230,206.04
5,231,208.91
5,232,215.78
5,233,205.59
5,234,194.53
5,235,221.7
5,236,177.11
5,237,171.25
5,238,172.76
5,239,233.75
5,240,222.09
5,241,122.02
5,242,167.69
5,243,172.19
5,244,164.46
5,245,166.66
5,246,174.37
5,247,185.36
5,248,180.97
5,249,178.98
5,250,176.89
5,251,177.84
5,252,174.82
5,253,175.18
5,254,172.64
5,255,166.39
5,256,164.18
5,257,168.27
5,258,168.13
5,259,180.47
5,260,187.92
5,261,174.6
5,262,175
5,263,176.09
5,264,178.86
5,265,168.9
5,266,166.36
5,267,202.48
5,268,238.94
5,269,179.91
5,270,176.67
5,271,175.71
5,272,207.64
5,273,199.06
5,274,193.03
5,275,189.64
5,276,185.54
5,277,179.69
5,278,171.2
5,279,160.13
5,280,154.11
5,281,196.52
5,282,207.04
5,283,202.21
5,284,213.88
5,285,261.43
5,286,277.49
5,287,274.74
5,288,92.45
5,289,94.66
5,290,105.17
5,291,106.38
5,292,95.29
5,293,88.54
5,294,88.39
5,295,87.36
5,296,87.03
5,297,87.04
5,298,106.88
5,299,113.17
5,300,98.62
5,301,84.08
5,302,79.31
5,303,77.88
5,304,141.07
5,305,143.49
5,306,147.43
5,307,145.36
5,308,140.53
5,309,137.9
5,310,135.96
5,311,145.99
5,312,151.04
5,313,157.58
5,314,144.8
5,315,148.39
5,316,152.82
5,317,154.23
5,318,154.11
5,319,151.31
5,320,156.91
5,321,158.76
5,322,157.23
5,323,157.33
5,324,159.33
5,325,157.83
5,326,159.36
5,327,162.57
5,328,162.77
5,329,164.65
5,330,167.98
5,331,170.43
5,332,177.64
5,333,175.74
5,334,171.77
5,335,212.61
5,336,205.16
5,337,198.74
5,338,200.08
5,339,175.24
5,340,177.52
5,341,173.91
5,342,183.01
5,343,241.21
5,344,210.08
5,345,193.98
5,346,192.8
5,347,172.09
5,348,157.44
5,349,177.14
5,350,164.49
5,351,146.25
5,352,172.1
5,353,167.94
5,354,227.33
5,355,257.99
5,356,250.24
5,357,250.5
5,358,242.94
5,359,242.09
5,360,261.71
5,361,255.19
5,362,253.83
5,363,253.04
5,364,214.69
5,365,203.86
5,366,205.28
5,367,193.82
5,368,190.65
5,369,226.07
5,370,220.68
5,371,203.43
5,372,209.47
5,373,210.03
5,374,196.09
5,375,192.54
5,376,204.61
5,377,207.55
5,378,202.92
5,379,226.36
5,380,241.95
5,381,224.04
5,382,180.28
5,383,82.91
5,384,83.45
5,385,98.55
5,386,103.26
5,387,107.39
5,388,111.05
5,389,103.3
5,390,83.49
5,391,89.64
5,392,72.18
5,393,66.77
5,394,63.23
5,395,67.79
5,396,74.02
5,397,101.38
5,398,95.94
5,399,121.59
5,400,102.98
5,401,108.29
5,402,98.38
5,403,92.73
5,404,82.37
5,405,80.75
5,406,76.34
5,407,72.38
5,408,72.14
5,409,130.76
5,410,131.21
5,411,138.46
5,412,143.32
5,413,136.06
5,414,153.24
5,415,186.39
5,416,175.83
5,417,171.89
5,418,175.11
5,419,179.39
5,420,182.39
5,421,179.57
5,422,206.99
5,423,223.4
5,424,170.33
5,425,164.52
5,426,155.9
5,427,150.04
5,428,158.35
5,429,157.27
5,430,168.85
5,431,161.62
5,432,163.14
5,433,171.87
5,434,175.3
5,435,162.2
5,436,174.7
5,437,172.04
5,438,161.82
5,439,174.37
5,440,184.18
6,1,2.39
6,2,3.59
6,3,5.01
6,4,5.5
6,5,9.56
6,6,0
6,7,2.4
6,8,7.56
6,9,5.46
6,10,8.83
6,11,3.74
6,12,2.87
6,13,30.3
6,14,16.72
6,15,7.07
6,16,26.24
6,17,29.55
6,18,43.78
6,19,44.1
6,20,66.5
6,21,59.98
6,22,14.62
6,23,21.22
6,24,32.56
6,25,43.19
6,26,47.45
6,27,52.95
6,28,17.87
6,29,28.09
6,30,36.39
6,31,39.9
6,32,52.06
6,33,64.88
6,34,66.23
6,35,68.33
6,36,65.79
6,37,65.04
6,38,67.67
6,39,68.82
6,40,60.98
6,41,52.27
6,42,39.71
6,43,36.56
6,44,54.33
6,45,212.57
6,46,210.58
6,47,196.12
6,48,184.27
6,49,223.79
6,50,235.62
6,51,229.76
6,52,244.43
6,53,233.39
6,54,190.96
6,55,206.88
6,56,215.95
6,57,191.5
6,58,199.09
6,59,121.15
6,60,120.85
6,61,120.36
6,62,117.94
6,63,120.18
6,64,121.7
6,65,122.78
6,66,122.45
6,67,122.05
6,68,127.91
6,69,123.79
6,70,118.27
6,71,125.81
6,72,123.5
6,73,135.55
6,74,130.4
6,75,129.77
6,76,130.26
6,77,131.33
6,78,128.92
6,79,134.94
6,80,132.79
6,81,136.12
6,82,131.96
6,83,129.79
6,84,131.37
6,85,121.12
6,86,117.6
6,87,113.9
6,88,112.16
6,89,146.91
6,90,139.14
6,91,138.03
6,92,141.1
6,93,138.96
6,94,143.03
6,95,137.75
6,96,142.67
6,97,153.5
6,98,150.21
6,99,146.15
6,100,155.25
6,101,153.21
6,102,150.91
6,103,144.53
6,104,140.18
6,105,129.72
6,106,128.4
6,107,118.66
6,108,119.6
6,109,120.53
6,110,121.88
6,111,124.21
6,112,129.15
6,113,126.23
6,114,123.67
6,115,124.53
6,116,130.34
6,117,123.39
6,118,126.98
6,119,124.1
6,120,121.8
6,121,117.81
6,122,117.14
6,123,121.54
6,124,115.24
6,125,112.96
6,126,109.25
6,127,112.27
6,128,117.09
6,129,125.07
6,130,133.18
6,131,125.56
6,132,138.47
6,133,123.16
6,134,145.33
6,135,145.94
6,136,146.55
6,137,145.22
6,138,146.21
6,139,148.83
6,140,147.48
6,141,149.6
6,142,150.25
6,143,148.97
6,144,147.17
6,145,143.52
6,146,144.97
6,147,149.14
6,148,144.37
6,149,145.89
6,150,142.78
6,151,141.6
6,152,145.77
6,153,150.15
6,154,149.37
6,155,151.18
6,156,150.35
6,157,149.75
6,158,152.13
6,159,149.48
6,160,151.06
6,161,151.57
6,162,151.45
6,163,149.28
6,164,149.2
6,165,137.25
6,166,144.47
6,167,134.16
6,168,139.86
6,169,133.02
6,170,134
6,171,140.23
6,172,145.25
6,173,148.17
6,174,147.99
6,175,151.78
6,176,153.95
6,177,152.26
6,178,155.16
6,179,154.88
6,180,149.64
6,181,150.41
6,182,145.34
6,183,153.72
6,184,298.39
6,185,300.33
6,186,264.35
6,187,269.21
6,188,283.27
6,189,271.59
6,190,284.26
6,191,299.67
6,192,326.86
6,193,104.81
6,194,106.44
6,195,105.83
6,196,118.99
6,197,112.91
6,198,115.84
6,199,114.85
6,200,111.08
6,201,114.19
6,202,116.14
6,203,125.43
6,204,88.65
6,205,93.4
6,206,122.11
6,207,117.06
6,208,119.4
6,209,123.36
6,210,128.67
6,211,136.51
6,212,139.73
6,213,173.63
6,214,179.61
6,215,147
6,216,139.81
6,217,145.69
6,218,162.33
6,219,177.6
6,220,156.14
6,221,67.2
6,222,69.81
6,223,58.57
6,224,78.27
6,225,181.7
6,226,186.08
6,227,190.41
6,228,197.97
6,229,202.37
6,230,206.61
6,231,209.48
6,232,216.35
6,233,206.16
6,234,195.1
6,235,222.26
6,236,176.53
6,237,170.67
6,238,172.18
6,239,234.31
6,240,222.66
6,241,122.59
6,242,169.36
6,243,173.86
6,244,166.13
6,245,168.32
6,246,176.04
6,247,187.03
6,248,182.63
6,249,180.64
6,250,178.55
6,251,179.51
6,252,176.49
6,253,176.84
6,254,174.31
6,255,168.05
6,256,165.85
6,257,169.94
6,258,169.8
6,259,182.14
6,260,189.59
6,261,176.27
6,262,176.66
6,263,177.76
6,264,180.52
6,265,170.56
6,266,168.03
6,267,204.14
6,268,240.61
6,269,181.58
6,270,178.34
6,271,177.38
6,272,207.06
6,273,198.48
6,274,192.45
6,275,189.06
6,276,184.96
6,277,179.11
6,278,170.62
6,279,159.55
6,280,153.53
6,281,195.94
6,282,206.46
6,283,201.63
6,284,213.3
6,285,260.85
6,286,276.91
6,287,274.16
6,288,94.12
6,289,96.33
6,290,106.84
6,291,108.05
6,292,96.95
6,293,90.21
6,294,90.06
6,295,89.03
6,296,88.69
6,297,88.71
6,298,108.54
6,299,114.84
6,300,100.28
6,301,85.74
6,302,80.97
6,303,79.55
6,304,142.73
6,305,145.16
6,306,149.09
6,307,147.03
6,308,142.2
6,309,139.56
6,310,137.62
6,311,147.66
6,312,152.71
6,313,159.25
6,314,146.46
6,315,150.06
6,316,154.48
6,317,155.9
6,318,155.78
6,319,152.98
6,320,158.58
6,321,160.43
6,322,158.9
6,323,159
6,324,161
6,325,159.5
6,326,161.03
6,327,164.23
6,328,164.44
6,329,166.32
6,330,169.64
6,331,172.09
6,332,179.3
6,333,177.4
6,334,173.43
6,335,214.27
6,336,206.83
6,337,200.41
6,338,201.75
6,339,176.9
6,340,179.19
6,341,175.57
6,342,184.68
6,343,242.87
6,344,211.75
6,345,195.65
6,346,194.46
6,347,173.75
6,348,159.1
6,349,178.81
6,350,166.15
6,351,147.91
6,352,173.76
6,353,170.8
6,354,229
6,355,259.66
6,356,251.9
6,357,252.17
6,358,244.61
6,359,243.76
6,360,263.38
6,361,256.86
6,362,255.5
6,363,254.7
6,364,216.35
6,365,206.72
6,366,208.13
6,367,196.68
6,368,193.5
6,369,228.92
6,370,223.53
6,371,206.28
6,372,212.32
6,373,212.88
6,374,198.94
6,375,195.39
6,376,207.46
6,377,210.4
6,378,205.77
6,379,229.22
6,380,243.62
6,381,225.7
6,382,183.14
6,383,84.58
6,384,85.11
6,385,100.21
6,386,104.92
6,387,109.06
6,388,112.72
6,389,104.97
6,390,85.15
6,391,91.31
6,392,73.85
6,393,68.44
6,394,64.9
6,395,69.46
6,396,75.69
6,397,103.04
6,398,97.61
6,399,123.25
6,400,104.65
6,401,111.15
6,402,101.24
6,403,95.59
6,404,85.23
6,405,83.6
6,406,79.19
6,407,75.23
6,408,75
6,409,133.61
6,410,134.06
6,411,139.02
6,412,146.18
6,413,138.91
6,414,153.81
6,415,189.25
6,416,178.69
6,417,174.74
6,418,177.96
6,419,182.24
6,420,185.25
6,421,182.43
6,422,207.56
6,423,223.97
6,424,172
6,425,178.68
6,426,157.57
6,427,151.7
6,428,160.02
6,429,158.93
6,430,170.52
6,431,163.28
6,432,164.8
6,433,173.54
6,434,176.97
6,435,163.87
6,436,176.37
6,437,173.71
6,438,163.49
6,439,176.04
6,440,185.84
7,1,3.06
7,2,3.65
7,3,5.68
7,4,8.36
7,5,9.33
7,6,2.42
7,7,0
7,8,5.75
7,9,3.66
7,10,7.02
7,11,2.23
7,12,2.14
7,13,30.97
7,14,17
7,15,7.35
7,16,26.52
7,17,29.83
7,18,44.07
7,19,44.38
7,20,64.45
7,21,57.92
7,22,15.29
7,23,19.42
7,24,30.76
7,25,41.39
7,26,43.19
7,27,50.89
7,28,15.81
7,29,26.03
7,30,32.13
7,31,37.84
7,32,50
7,33,62.83
7,34,66.9
7,35,69
7,36,66.46
7,37,65.71
7,38,68.34
7,39,69.49
7,40,61.65
7,41,52.94
7,42,40.38
7,43,37.23
7,44,55
7,45,213.24
7,46,211.25
7,47,196.79
7,48,184.94
7,49,224.46
7,50,236.29
7,51,230.43
7,52,245.1
7,53,234.06
7,54,191.63
7,55,207.55
7,56,216.62
7,57,192.17
7,58,199.76
7,59,121.82
7,60,121.52
7,61,121.03
7,62,118.61
7,63,120.85
7,64,122.37
7,65,123.45
7,66,123.12
7,67,122.72
7,68,128.58
7,69,124.46
7,70,118.94
7,71,126.48
7,72,124.17
7,73,136.22
7,74,131.07
7,75,130.44
7,76,130.93
7,77,132
7,78,129.59
7,79,135.61
7,80,133.46
7,81,136.79
7,82,132.63
7,83,130.46
7,84,132.04
7,85,121.79
7,86,118.27
7,87,114.57
7,88,112.83
7,89,147.58
7,90,139.81
7,91,138.7
7,92,141.77
7,93,139.63
7,94,143.7
7,95,138.42
7,96,143.34
7,97,154.17
7,98,150.88
7,99,146.82
7,100,155.92
7,101,153.88
7,102,151.58
7,103,145.2
7,104,140.85
7,105,130.39
7,106,129.07
7,107,119.33
7,108,120.27
7,109,121.2
7,110,122.55
7,111,124.88
7,112,129.82
7,113,126.9
7,114,124.34
7,115,125.2
7,116,131.01
7,117,124.06
7,118,127.65
7,119,124.77
7,120,122.47
7,121,118.48
7,122,117.81
7,123,122.21
7,124,115.91
7,125,113.63
7,126,109.92
7,127,112.94
7,128,117.76
7,129,125.74
7,130,133.85
7,131,126.23
7,132,139.14
7,133,123.83
7,134,146
7,135,146.61
7,136,147.22
7,137,145.89
7,138,146.88
7,139,149.5
7,140,148.15
7,141,150.27
7,142,150.92
7,143,149.64
7,144,147.84
7,145,144.19
7,146,145.64
7,147,149.81
7,148,145.04
7,149,146.56
7,150,143.45
7,151,142.27
7,152,146.44
7,153,150.82
7,154,150.04
7,155,151.85
7,156,151.02
7,157,150.42
7,158,152.8
7,159,150.15
7,160,151.73
7,161,152.24
7,162,152.12
7,163,149.95
7,164,149.87
7,165,137.92
7,166,145.14
7,167,134.83
7,168,140.53
7,169,133.69
7,170,134.67
7,171,140.9
7,172,145.92
7,173,148.84
7,174,148.66
7,175,152.45
7,176,154.62
7,177,152.93
7,178,155.83
7,179,155.55
7,180,150.31
7,181,151.08
7,182,146.01
7,183,154.39
7,184,296.34
7,185,298.28
7,186,262.29
7,187,267.15
7,188,281.22
7,189,269.53
7,190,282.2
7,191,297.61
7,192,324.8
7,193,102.75
7,194,102.44
7,195,103.77
7,196,116.93
7,197,110.85
7,198,113.78
7,199,112.79
7,200,109.03
7,201,112.13
7,202,114.08
7,203,123.37
7,204,86.6
7,205,96.77
7,206,120.06
7,207,115
7,208,117.34
7,209,121.3
7,210,126.61
7,211,134.45
7,212,137.67
7,213,171.58
7,214,177.56
7,215,144.95
7,216,137.76
7,217,143.63
7,218,160.28
7,219,175.54
7,220,154.08
7,221,65.14
7,222,67.76
7,223,56.52
7,224,76.21
7,225,179.64
7,226,184.02
7,227,188.35
7,228,195.91
7,229,200.31
7,230,204.55
7,231,207.42
7,232,214.29
7,233,204.1
7,234,193.04
7,235,220.21
7,236,174.47
7,237,168.61
7,238,170.12
7,239,232.26
7,240,220.6
7,241,120.53
7,242,170.03
7,243,174.53
7,244,166.8
7,245,168.99
7,246,176.71
7,247,187.7
7,248,183.3
7,249,181.31
7,250,179.22
7,251,180.18
7,252,177.16
7,253,177.51
7,254,174.98
7,255,168.72
7,256,166.52
7,257,170.61
7,258,170.47
7,259,182.81
7,260,190.26
7,261,176.94
7,262,177.33
7,263,178.43
7,264,181.19
7,265,171.23
7,266,168.7
7,267,204.81
7,268,241.28
7,269,182.25
7,270,179.01
7,271,178.05
7,272,205
7,273,196.42
7,274,190.39
7,275,187.01
7,276,182.9
7,277,177.06
7,278,168.56
7,279,157.49
7,280,151.47
7,281,193.88
7,282,204.4
7,283,199.58
7,284,211.24
7,285,258.8
7,286,274.86
7,287,272.1
7,288,94.79
7,289,97
7,290,107.51
7,291,108.72
7,292,97.63
7,293,90.88
7,294,90.73
7,295,89.7
7,296,89.36
7,297,89.38
7,298,109.21
7,299,115.51
7,300,100.95
7,301,86.41
7,302,81.64
7,303,80.22
7,304,143.4
7,305,145.83
7,306,149.76
7,307,147.7
7,308,142.87
7,309,140.23
7,310,138.29
7,311,148.33
7,312,153.38
7,313,159.92
7,314,147.13
7,315,150.73
7,316,155.15
7,317,156.57
7,318,156.45
7,319,153.65
7,320,159.25
7,321,161.1
7,322,159.57
7,323,159.67
7,324,161.67
7,325,160.17
7,326,161.7
7,327,164.9
7,328,165.11
7,329,166.99
7,330,170.31
7,331,172.76
7,332,179.97
7,333,178.07
7,334,174.1
7,335,214.94
7,336,207.5
7,337,201.08
7,338,202.42
7,339,177.57
7,340,179.86
7,341,176.24
7,342,185.35
7,343,243.54
7,344,212.42
7,345,196.32
7,346,195.13
7,347,174.42
7,348,159.77
7,349,179.48
7,350,166.82
7,351,148.58
7,352,174.43
7,353,186.88
7,354,229.67
7,355,260.33
7,356,252.57
7,357,252.84
7,358,245.28
7,359,244.43
7,360,264.05
7,361,257.53
7,362,256.17
7,363,255.37
7,364,217.02
7,365,207
7,366,208.41
7,367,196.96
7,368,193.78
7,369,229.2
7,370,223.81
7,371,206.56
7,372,212.6
7,373,213.16
7,374,199.23
7,375,195.68
7,376,207.74
7,377,210.68
7,378,206.05
7,379,229.5
7,380,244.29
7,381,226.37
7,382,183.42
7,383,85.25
7,384,85.79
7,385,100.88
7,386,105.59
7,387,109.73
7,388,113.39
7,389,105.64
7,390,85.82
7,391,91.98
7,392,74.52
7,393,69.11
7,394,65.57
7,395,70.13
7,396,76.36
7,397,103.71
7,398,98.28
7,399,123.92
7,400,105.32
7,401,111.43
7,402,101.52
7,403,95.87
7,404,85.51
7,405,86.98
7,406,79.47
7,407,75.52
7,408,76.37
7,409,133.89
7,410,134.34
7,411,136.97
7,412,146.46
7,413,139.19
7,414,151.75
7,415,189.53
7,416,178.97
7,417,175.02
7,418,178.24
7,419,182.52
7,420,185.53
7,421,182.71
7,422,205.5
7,423,221.91
7,424,172.67
7,425,179.35
7,426,158.24
7,427,152.37
7,428,160.69
7,429,159.6
7,430,171.19
7,431,163.95
7,432,165.47
7,433,174.21
7,434,177.64
7,435,164.54
7,436,177.04
7,437,174.38
7,438,164.16
7,439,176.71
7,440,186.51
8,1,8
8,2,7.62
8,3,10.61
8,4,11.02
8,5,11.99
8,6,7.36
8,7,5.61
8,8,0
8,9,6.43
8,10,8.43
8,11,6.14
8,12,6.26
8,13,35.3
8,14,19.81
8,15,9.85
8,16,27.36
8,17,32.65
8,18,46.88
8,19,45.21
8,20,63.38
8,21,56.86
8,22,19.34
8,23,18.34
8,24,29.68
8,25,40.31
8,26,38.52
8,27,39.75
8,28,14.75
8,29,24.96
8,30,27.46
8,31,36.78
8,32,48.94
8,33,61.76
8,34,71.22
8,35,73.32
8,36,70.78
8,37,70.03
8,38,72.66
8,39,73.81
8,40,65.97
8,41,57.26
8,42,44.7
8,43,41.56
8,44,59.32
8,45,217.56
8,46,215.58
8,47,201.11
8,48,189.26
8,49,228.78
8,50,240.61
8,51,234.75
8,52,249.42
8,53,238.38
8,54,195.95
8,55,211.87
8,56,220.95
8,57,196.49
8,58,204.08
8,59,126.14
8,60,125.85
8,61,125.35
8,62,122.93
8,63,125.17
8,64,126.69
8,65,127.77
8,66,127.44
8,67,127.04
8,68,132.9
8,69,128.78
8,70,123.26
8,71,130.8
8,72,128.49
8,73,140.54
8,74,135.39
8,75,134.77
8,76,135.25
8,77,136.32
8,78,133.91
8,79,139.93
8,80,137.78
8,81,141.12
8,82,136.95
8,83,134.79
8,84,136.36
8,85,126.11
8,86,122.6
8,87,118.89
8,88,117.15
8,89,151.9
8,90,144.13
8,91,143.02
8,92,146.1
8,93,143.95
8,94,148.02
8,95,142.74
8,96,147.66
8,97,158.5
8,98,155.2
8,99,151.14
8,100,160.24
8,101,158.2
8,102,155.9
8,103,149.52
8,104,145.18
8,105,134.71
8,106,133.39
8,107,123.65
8,108,124.59
8,109,125.52
8,110,126.87
8,111,129.2
8,112,134.14
8,113,131.22
8,114,128.67
8,115,129.52
8,116,135.33
8,117,128.38
8,118,131.97
8,119,129.09
8,120,126.79
8,121,122.8
8,122,122.13
8,123,126.53
8,124,120.23
8,125,117.95
8,126,114.24
8,127,117.26
8,128,122.08
8,129,130.06
8,130,138.17
8,131,130.55
8,132,143.46
8,133,128.15
8,134,150.32
8,135,150.93
8,136,151.54
8,137,150.21
8,138,151.21
8,139,153.82
8,140,152.47
8,141,154.59
8,142,155.24
8,143,153.97
8,144,152.16
8,145,148.51
8,146,149.96
8,147,154.13
8,148,149.36
8,149,150.88
8,150,147.77
8,151,146.6
8,152,150.76
8,153,155.14
8,154,154.36
8,155,156.17
8,156,155.34
8,157,154.75
8,158,157.12
8,159,154.47
8,160,156.05
8,161,156.56
8,162,156.44
8,163,154.27
8,164,154.19
8,165,142.24
8,166,149.46
8,167,139.15
8,168,144.85
8,169,138.01
8,170,138.99
8,171,145.22
8,172,150.24
8,173,153.16
8,174,152.98
8,175,156.77
8,176,158.94
8,177,157.25
8,178,160.15
8,179,159.87
8,180,154.63
8,181,155.41
8,182,150.33
8,183,158.71
8,184,295.27
8,185,297.21
8,186,261.22
8,187,266.09
8,188,280.15
8,189,268.47
8,190,281.14
8,191,296.55
8,192,323.73
8,193,101.69
8,194,101.38
8,195,102.71
8,196,115.87
8,197,109.79
8,198,112.71
8,199,111.73
8,200,107.96
8,201,111.06
8,202,113.02
8,203,122.31
8,204,85.53
8,205,95.71
8,206,118.99
8,207,113.94
8,208,116.28
8,209,120.23
8,210,125.55
8,211,133.39
8,212,136.61
8,213,170.51
8,214,176.49
8,215,143.88
8,216,136.69
8,217,142.56
8,218,159.21
8,219,174.48
8,220,153.02
8,221,64.08
8,222,66.69
8,223,55.45
8,224,75.15
8,225,178.58
8,226,182.96
8,227,187.29
8,228,194.84
8,229,199.25
8,230,203.49
8,231,206.36
8,232,213.23
8,233,203.04
8,234,191.98
8,235,219.14
8,236,173.4
8,237,167.54
8,238,169.05
8,239,231.19
8,240,219.54
8,241,119.47
8,242,174.35
8,243,178.85
8,244,171.12
8,245,173.31
8,246,181.03
8,247,192.02
8,248,187.62
8,249,185.64
8,250,183.54
8,251,184.5
8,252,181.48
8,253,181.83
8,254,179.3
8,255,173.04
8,256,170.84
8,257,174.93
8,258,174.79
8,259,187.13
8,260,194.58
8,261,181.26
8,262,181.65
8,263,182.75
8,264,185.51
8,265,175.56
8,266,173.02
8,267,209.13
8,268,245.6
8,269,186.57
8,270,183.33
8,271,182.37
8,272,203.94
8,273,195.36
8,274,189.32
8,275,185.94
8,276,181.84
8,277,175.99
8,278,167.5
8,279,156.43
8,280,150.41
8,281,192.82
8,282,203.34
8,283,198.51
8,284,210.18
8,285,257.73
8,286,273.79
8,287,271.04
8,288,99.11
8,289,101.32
8,290,111.83
8,291,113.04
8,292,101.95
8,293,95.2
8,294,95.05
8,295,94.02
8,296,93.69
8,297,93.7
8,298,113.54
8,299,119.83
8,300,105.27
8,301,90.74
8,302,85.97
8,303,84.54
8,304,147.72
8,305,150.15
8,306,154.09
8,307,152.02
8,308,147.19
8,309,144.56
8,310,142.61
8,311,152.65
8,312,157.7
8,313,164.24
8,314,151.46
8,315,155.05
8,316,159.48
8,317,160.89
8,318,160.77
8,319,157.97
8,320,163.57
8,321,165.42
8,322,163.89
8,323,163.99
8,324,165.99
8,325,164.49
8,326,166.02
8,327,169.22
8,328,169.43
8,329,171.31
8,330,174.64
8,331,177.09
8,332,184.29
8,333,182.4
8,334,178.42
8,335,219.27
8,336,211.82
8,337,205.4
8,338,206.74
8,339,181.89
8,340,184.18
8,341,180.57
8,342,189.67
8,343,247.86
8,344,216.74
8,345,200.64
8,346,199.45
8,347,178.75
8,348,164.1
8,349,183.8
8,350,171.15
8,351,152.9
8,352,178.76
8,353,176.35
8,354,233.99
8,355,264.65
8,356,256.89
8,357,257.16
8,358,249.6
8,359,248.75
8,360,268.37
8,361,261.85
8,362,260.49
8,363,259.69
8,364,221.34
8,365,212.27
8,366,213.69
8,367,202.23
8,368,199.06
8,369,234.48
8,370,229.09
8,371,211.84
8,372,217.88
8,373,218.44
8,374,204.5
8,375,200.95
8,376,213.02
8,377,215.96
8,378,211.33
8,379,234.77
8,380,248.61
8,381,230.69
8,382,188.69
8,383,89.57
8,384,90.11
8,385,105.2
8,386,109.92
8,387,114.05
8,388,117.71
8,389,109.96
8,390,90.14
8,391,96.3
8,392,78.84
8,393,73.43
8,394,69.89
8,395,74.45
8,396,80.68
8,397,108.04
8,398,102.6
8,399,128.24
8,400,109.64
8,401,116.71
8,402,106.79
8,403,101.15
8,404,90.78
8,405,85.91
8,406,80.31
8,407,76.35
8,408,75.31
8,409,139.17
8,410,139.62
8,411,135.9
8,412,151.73
8,413,144.47
8,414,150.69
8,415,194.8
8,416,184.24
8,417,180.3
8,418,183.52
8,419,187.8
8,420,190.8
8,421,187.98
8,422,204.44
8,423,220.85
