"Candidates","Suppliers","CostCandidateSupplier"
30,14,0.019699
30,15,0.143986
30,16,0.040855
30,17,0.177293
30,18,0.12299
30,19,0.11101
30,20,0.115574
30,21,0.039967
30,22,0.174456
30,23,0.039139
30,24,0.163757
30,25,0.288893
30,26,0.074252
30,27,0.059185
30,28,0.062086
30,29,0.12348
30,30,0.068857
30,31,0.219269
30,32,0.179712
30,33,0.285365
30,34,0.423547
30,35,0.059566
30,36,0.055596
30,37,0.195624
30,38,0.130752
30,39,0.347184
30,40,0.073978
30,41,0.264586
30,42,0.260179
30,43,0.058238
30,44,0.222581
30,45,0.142085
30,46,0.013975
30,47,0.03096
30,48,0.017764
30,49,0.120038
30,50,0.215626
30,51,0.172066
30,52,0.061968
30,53,0.255413
31,1,0.057701
31,2,0.065164
31,3,0.21623
31,4,0.060754
31,5,0.255859
31,6,0.326837
31,7,0.032375
31,8,0.310824
31,9,0.048115
31,10,0.050934
31,11,0.085703
31,12,0.062827
31,13,0.116582
31,14,0.027504
31,15,0.14904
31,16,0.04215
31,17,0.182333
31,18,0.12803
31,19,0.116064
31,20,0.120629
31,21,0.041266
31,22,0.179496
31,23,0.040434
31,24,0.168811
31,25,0.293947
31,26,0.075547
31,27,0.06048
31,28,0.063385
31,29,0.12852
31,30,0.070152
31,31,0.224309
31,32,0.184752
31,33,0.260035
31,34,0.385474
31,35,0.060865
31,36,0.056895
31,37,0.200664
31,38,0.105437
31,39,0.352238
31,40,0.075273
31,41,0.26964
31,42,0.265234
31,43,0.059537
31,44,0.227635
31,45,0.147125
31,46,0.01527
31,47,0.03289
31,48,0.011255
31,49,0.094723
31,50,0.220666
31,51,0.177106
31,52,0.063263
31,53,0.260453
32,1,0.053506
32,2,0.062774
32,3,0.203227
32,4,0.078264
32,5,0.27337
32,6,0.344347
32,7,0.036874
32,8,0.328334
32,9,0.052614
32,10,0.055433
32,11,0.090206
32,12,0.046498
32,13,0.100253
32,14,0.045029
32,15,0.16655
32,16,0.046653
32,17,0.199843
32,18,0.145555
32,19,0.133574
32,20,0.138139
32,21,0.045765
32,22,0.197006
32,23,0.035657
32,24,0.186322
32,25,0.311458
32,26,0.080049
32,27,0.064983
32,28,0.067884
32,29,0.146045
32,30,0.074651
32,31,0.241819
32,32,0.202277
32,33,0.243706
32,34,0.372456
32,35,0.065364
32,36,0.061394
32,37,0.218189
32,38,0.089107
32,39,0.369749
32,40,0.079772
32,41,0.28715
32,42,0.282744
32,43,0.064036
32,44,0.245146
32,45,0.164635
32,46,0.019769
32,47,0.0504
32,48,0.00706
32,49,0.078394
32,50,0.23819
32,51,0.19463
32,52,0.067766
32,53,0.277963
33,1,0.053025
33,2,0.066156
33,3,0.216389
33,4,0.096725
33,5,0.29183
33,6,0.362822
33,7,0.041618
33,8,0.346795
33,9,0.05311
33,10,0.060177
33,11,0.094949
33,12,0.044626
33,13,0.098381
33,14,0.06349
33,15,0.185011
33,16,0.051397
33,17,0.218318
33,18,0.164016
33,19,0.152035
33,20,0.1566
33,21,0.050509
33,22,0.206496
33,23,0.04968
33,24,0.204782
33,25,0.329918
33,26,0.084793
33,27,0.069726
33,28,0.072627
33,29,0.164506
33,30,0.079398
33,31,0.260294
33,32,0.220738
33,33,0.241834
33,34,0.385618
33,35,0.070108
33,36,0.066138
33,37,0.23665
33,38,0.087235
33,39,0.38821
33,40,0.084519
33,41,0.305611
33,42,0.301205
33,43,0.068779
33,44,0.263606
33,45,0.18311
33,46,0.024516
33,47,0.068861
33,48,0.006579
33,49,0.076522
33,50,0.256651
33,51,0.213091
33,52,0.072509
33,53,0.296438
34,1,0.066607
34,2,0.041655
34,3,0.213106
34,4,0.081706
34,5,0.111859
34,6,0.158486
34,7,0.006671
34,8,0.16619
34,9,0.011115
34,10,0.013775
34,11,0.048707
34,12,0.203659
34,13,0.201053
34,14,0.128131
34,15,0.012082
34,16,0.00515
34,17,0.037714
34,18,0.02435
34,19,0.036547
34,20,0.031824
34,21,0.004107
34,22,0.046886
34,23,0.006945
34,24,0.024811
34,25,0.149328
34,26,0.038388
34,27,0.023321
34,28,0.026385
34,29,0.019786
34,30,0.033152
34,31,0.07969
34,32,0.040133
34,33,0.294696
34,34,0.289541
34,35,0.023706
34,36,0.018256
34,37,0.056678
34,38,0.189893
34,39,0.208238
34,40,0.038273
34,41,0.12564
34,42,0.121234
34,43,0.022378
34,44,0.077256
34,45,0.004421
34,46,0.023613
34,47,0.114322
34,48,0.047441
34,49,0.180418
34,50,0.076666
34,51,0.03312
34,52,0.026104
34,53,0.115834
35,1,0.069493
35,2,0.040826
35,3,0.224338
35,4,0.08473
35,5,0.108634
35,6,0.179611
35,7,0.007726
35,8,0.172051
35,9,0.010286
35,10,0.014589
35,11,0.047874
35,12,0.200333
35,13,0.212285
35,14,0.131155
35,15,0.009792
35,16,0.004322
35,17,0.040896
35,18,0.027374
35,19,0.039571
35,20,0.035928
35,21,0.004921
35,22,0.043661
35,23,0.006357
35,24,0.021586
35,25,0.155174
35,26,0.039893
35,27,0.023232
35,28,0.025556
35,29,0.02281
35,30,0.032323
35,31,0.08555
35,32,0.043315
35,33,0.305928
35,34,0.286315
35,35,0.025208
35,36,0.019066
35,37,0.053438
35,38,0.201125
35,39,0.205013
35,40,0.037444
35,41,0.122414
35,42,0.118008
35,43,0.023883
35,44,0.08041
35,45,0.003298
35,46,0.02439
35,47,0.117346
35,48,0.048218
35,49,0.19165
35,50,0.07344
35,51,0.02988
35,52,0.027609
35,53,0.121694
36,1,0.066089
36,2,0.041336
36,3,0.21109
36,4,0.081072
36,5,0.110606
36,6,0.181598
36,7,0.006786
36,8,0.174038
36,9,0.010797
36,10,0.014404
36,11,0.048385
36,12,0.187085
36,13,0.199022
36,14,0.127498
36,15,0.010066
36,16,0.004832
36,17,0.040162
36,18,0.023717
36,19,0.035914
36,20,0.03227
36,21,0.004736
36,22,0.045634
36,23,0.006427
36,24,0.023573
36,25,0.157162
36,26,0.040404
36,27,0.023743
36,28,0.026063
36,29,0.019152
36,30,0.032834
36,31,0.087538
36,32,0.042595
36,33,0.29268
36,34,0.288288
36,35,0.025719
36,36,0.019573
36,37,0.055426
36,38,0.187877
36,39,0.206986
36,40,0.037955
36,41,0.124387
36,42,0.119981
36,43,0.02439
36,44,0.082382
36,45,0.001886
36,46,0.023454
36,47,0.113702
36,48,0.047279
36,49,0.178402
36,50,0.075427
36,51,0.031867
36,52,0.02812
36,53,0.123667
37,1,0.066844
37,2,0.042091
37,3,0.214027
37,4,0.079992
37,5,0.113558
37,6,0.184536
37,7,0.006112
37,8,0.168149
37,9,0.011551
37,10,0.014275
37,11,0.049143
37,12,0.20196
37,13,0.201974
37,14,0.126418
37,15,0.013003
37,16,0.005587
37,17,0.039672
37,18,0.016301
37,19,0.034848
37,20,0.02965
37,21,0.004606
37,22,0.048586
37,23,0.007182
37,24,0.02651
37,25,0.151272
37,26,0.038891
37,27,0.023824
37,28,0.026821
37,29,0.018086
37,30,0.033589
37,31,0.081648
37,32,0.042091
37,33,0.295618
37,34,0.29124
37,35,0.024209
37,36,0.020332
37,37,0.058378
37,38,0.190814
37,39,0.209938
37,40,0.038709
37,41,0.127339
37,42,0.122933
37,43,0.022881
37,44,0.085334
37,45,0.004824
37,46,0.023177
37,47,0.112622
37,48,0.047001
37,49,0.181339
37,50,0.078365
37,51,0.034819
37,52,0.026607
37,53,0.117792
38,1,0.068047
38,2,0.043294
38,3,0.218707
38,4,0.083765
38,5,0.118238
38,6,0.164045
38,7,0.005265
38,8,0.171749
38,9,0.012754
38,10,0.0152
38,11,0.050342
38,12,0.205733
38,13,0.206654
38,14,0.13019
38,15,0.017683
38,16,0.00679
38,17,0.043258
38,18,0.017424
38,19,0.038621
38,20,0.026352
38,21,0.005531
38,22,0.053266
38,23,0.008384
38,24,0.03119
38,25,0.154872
38,26,0.039816
38,27,0.024749
38,28,0.028024
38,29,0.021859
38,30,0.034791
38,31,0.085234
38,32,0.045691
38,33,0.300298
38,34,0.29592
38,35,0.02513
38,36,0.021534
38,37,0.063043
38,38,0.195494
38,39,0.214618
38,40,0.039912
38,41,0.132019
38,42,0.127613
38,43,0.023802
38,44,0.090014
38,45,0.009504
38,46,0.024146
38,47,0.116395
38,48,0.04797
38,49,0.186019
38,50,0.083045
38,51,0.039499
38,52,0.027532
38,53,0.121378
39,1,0.071436
39,2,0.042768
39,3,0.231898
39,4,0.085421
39,5,0.116194
39,6,0.157176
39,7,0.007589
39,8,0.16488
39,9,0.012228
39,10,0.013435
39,11,0.046191
39,12,0.207389
39,13,0.219845
39,14,0.131846
39,15,0.017597
39,16,0.006264
39,17,0.036389
39,18,0.023026
39,19,0.040277
39,20,0.035395
39,21,0.003767
39,22,0.051221
39,23,0.008362
39,24,0.029146
39,25,0.148003
39,26,0.038051
39,27,0.022984
39,28,0.023869
39,29,0.023515
39,30,0.03064
39,31,0.078365
39,32,0.038822
39,33,0.313488
39,34,0.293875
39,35,0.023366
39,36,0.017919
39,37,0.060998
39,38,0.208685
39,39,0.184176
39,40,0.035757
39,41,0.115848
39,42,0.111442
39,43,0.022037
39,44,0.075946
39,45,0.009389
39,46,0.024572
39,47,0.118051
39,48,0.0484
39,49,0.19921
39,50,0.081
39,51,0.037454
39,52,0.025767
39,53,0.114509
40,1,0.070581
40,2,0.045828
40,3,0.228571
40,4,0.074146
40,5,0.128102
40,6,0.174154
40,7,0.003134
40,8,0.181872
40,9,0.015288
40,10,0.017801
40,11,0.052877
40,12,0.196099
40,13,0.216518
40,14,0.120571
40,15,0.027547
40,16,0.009324
40,17,0.053381
40,18,0.00887
40,19,0.027115
40,20,0.018058
40,21,0.008133
40,22,0.06313
40,23,0.010919
40,24,0.041054
40,25,0.164995
40,26,0.042413
40,27,0.027347
40,28,0.030558
40,29,0.022075
40,30,0.037326
40,31,0.095357
40,32,0.0558
40,33,0.310162
40,34,0.305784
40,35,0.027731
40,36,0.024068
40,37,0.072907
40,38,0.205358
40,39,0.224482
40,40,0.042446
40,41,0.141883
40,42,0.137477
40,43,0.026403
40,44,0.099878
40,45,0.019368
40,46,0.021671
40,47,0.106762
40,48,0.045499
40,49,0.195883
40,50,0.092909
40,51,0.049349
40,52,0.030129
40,53,0.131501
41,1,0.066755
41,2,0.046657
41,3,0.213682
41,4,0.061603
41,5,0.131328
41,6,0.202306
41,7,0.006741
41,8,0.186293
41,9,0.016117
41,10,0.018937
41,11,0.053706
41,12,0.183557
41,13,0.201629
41,14,0.108029
41,15,0.024509
41,16,0.010153
41,17,0.057802
41,18,0.017482
41,19,0.022104
41,20,0.027432
41,21,0.009268
41,22,0.054965
41,23,0.008436
41,24,0.04428
41,25,0.169416
41,26,0.043553
41,27,0.028483
41,28,0.031387
41,29,0.003816
41,30,0.038154
41,31,0.099778
41,32,0.060221
41,33,0.295272
41,34,0.300485
41,35,0.028867
41,36,0.024897
41,37,0.076133
41,38,0.190469
41,39,0.227707
41,40,0.043275
41,41,0.145109
41,42,0.140702
41,43,0.027539
41,44,0.103104
41,45,0.022594
41,46,0.018448
41,47,0.094219
41,48,0.042276
41,49,0.180994
41,50,0.096134
41,51,0.052574
41,52,0.031265
41,53,0.135922
42,1,0.072635
42,2,0.051622
42,3,0.236578
42,4,0.043502
42,5,0.150638
42,6,0.22163
42,7,0.006164
42,8,0.205603
42,9,0.021083
42,10,0.023898
42,11,0.058671
42,12,0.16547
42,13,0.186466
42,14,0.089928
42,15,0.043819
42,16,0.015118
42,17,0.077126
42,18,0.021456
42,19,0.007546
42,20,0.022392
42,21,0.01423
42,22,0.074275
42,23,0.013401
42,24,0.06359
42,25,0.188726
42,26,0.048514
42,27,0.033448
42,28,0.036349
42,29,0.018389
42,30,0.04312
42,31,0.119102
42,32,0.079546
42,33,0.318154
42,34,0.323381
42,35,0.033829
42,36,0.029859
42,37,0.095458
42,38,0.17532
42,39,0.247018
42,40,0.048241
42,41,0.164419
42,42,0.160013
42,43,0.032501
42,44,0.122414
42,45,0.041904
42,46,0.013801
42,47,0.076133
42,48,0.037629
42,49,0.165845
42,50,0.115459
42,51,0.071899
42,52,0.03623
42,53,0.155246
43,1,0.075839
43,2,0.054823
43,3,0.249034
43,4,0.044784
43,5,0.163094
43,6,0.234086
43,7,0.005776
43,8,0.218059
43,9,0.024283
43,10,0.027099
43,11,0.061871
43,12,0.160949
43,13,0.187747
43,14,0.085406
43,15,0.05629
43,16,0.018319
43,17,0.089582
43,18,0.027691
43,19,0.020002
43,20,0.017107
43,21,0.017434
43,22,0.086746
43,23,0.016602
43,24,0.076061
43,25,0.201197
43,26,0.051715
43,27,0.036649
43,28,0.039549
43,29,0.030845
43,30,0.04632
43,31,0.131558
43,32,0.092002
43,33,0.330624
43,34,0.335837
43,35,0.037033
43,36,0.033059
43,37,0.107914
43,38,0.176602
43,39,0.259488
43,40,0.051441
43,41,0.176875
43,42,0.172469
43,43,0.035705
43,44,0.13487
43,45,0.054374
43,46,0.012639
43,47,0.071611
43,48,0.036463
43,49,0.167126
43,50,0.127915
43,51,0.084355
43,52,0.039431
43,53,0.167702
44,1,0.072764
44,2,0.048196
44,3,0.237082
44,4,0.064555
44,5,0.137304
44,6,0.18337
44,7,0.000825
44,8,0.191074
44,9,0.017656
44,10,0.020165
44,11,0.055245
44,12,0.186523
44,13,0.207518
44,14,0.110981
44,15,0.037613
44,16,0.011692
44,17,0.062597
44,18,0.010282
44,19,0.021859
44,20,0.008496
44,21,0.010497
44,22,0.072331
44,23,0.013531
44,24,0.050256
44,25,0.174197
44,26,0.044781
44,27,0.029715
44,28,0.032923
44,29,0.021931
44,30,0.039694
44,31,0.104573
44,32,0.065016
44,33,0.318658
44,34,0.314986
44,35,0.030096
44,36,0.026433
44,37,0.082123
44,38,0.196373
44,39,0.233683
44,40,0.044814
44,41,0.151085
44,42,0.146678
44,43,0.028767
44,44,0.10908
44,45,0.02857
44,46,0.01921
44,47,0.097186
44,48,0.043035
44,49,0.186883
44,50,0.102125
44,51,0.058565
44,52,0.032497
44,53,0.140702
45,1,0.098239
45,2,0.048685
45,3,0.314885
45,4,0.292435
45,5,0.152093
45,6,0.036706
45,7,0.061094
45,8,0.137822
45,9,0.046483
45,10,0.037229
45,11,0.026696
45,12,0.34668
45,13,0.358618
45,14,0.338861
45,15,0.215942
45,16,0.05177
45,17,0.158458
45,18,0.23508
45,19,0.247277
45,20,0.243634
45,21,0.045869
45,22,0.184637
45,23,0.051201
45,24,0.191491
45,25,0.118829
45,26,0.034909
45,27,0.033566
45,28,0.028786
45,29,0.230515
45,30,0.028349
45,31,0.108115
45,32,0.158069
45,33,0.417787
45,34,0.334829
45,35,0.025741
45,36,0.03707
45,37,0.156456
45,38,0.347472
45,39,0.003096
45,40,0.022585
45,41,0.106934
45,42,0.12289
45,43,0.027839
45,44,0.13189
45,45,0.211003
45,46,0.077759
45,47,0.325051
45,48,0.092903
45,49,0.337997
45,50,0.139666
45,51,0.182088
45,52,0.027065
45,53,0.094838
46,1,0.097502
46,2,0.047952
46,3,0.312019
46,4,0.28957
46,5,0.149227
46,6,0.041141
46,7,0.060358
46,8,0.143122
46,9,0.045747
46,10,0.036497
46,11,0.024834
46,12,0.343829
46,13,0.355766
46,14,0.335995
46,15,0.213077
46,16,0.051038
46,17,0.155592
46,18,0.232214
46,19,0.244426
46,20,0.240768
46,21,0.045133
46,22,0.181771
46,23,0.050464
46,24,0.18864
46,25,0.124128
46,26,0.036267
46,27,0.032834
46,28,0.02805
46,29,0.227664
46,30,0.027613
46,31,0.11255
46,32,0.155218
46,33,0.414936
46,34,0.331963
46,35,0.026881
46,36,0.036334
46,37,0.15359
46,38,0.344606
46,39,0.002722
46,40,0.02203
46,41,0.104083
46,42,0.120038
46,43,0.027106
46,44,0.129038
46,45,0.208152
46,46,0.077027
46,47,0.3222
46,48,0.092167
46,49,0.335131
46,50,0.1368
46,51,0.179222
46,52,0.028205
46,53,0.091973
47,1,0.092148
47,2,0.042598
47,3,0.291197
47,4,0.268733
47,5,0.128405
47,6,0.048312
47,7,0.055004
47,8,0.163483
47,9,0.040397
47,10,0.031143
47,11,0.021249
47,12,0.322992
47,13,0.33493
47,14,0.315158
47,15,0.19224
47,16,0.045684
47,17,0.134755
47,18,0.211378
47,19,0.223589
47,20,0.219931
47,21,0.039779
47,22,0.160934
47,23,0.04511
47,24,0.167803
47,25,0.136339
47,26,0.037692
47,27,0.02748
47,28,0.0227
47,29,0.206827
47,30,0.022263
47,31,0.092016
47,32,0.134381
47,33,0.394099
47,34,0.311126
47,35,0.022355
47,36,0.03098
47,37,0.132754
47,38,0.32377
47,39,0.021989
47,40,0.016676
47,41,0.083246
47,42,0.099202
47,43,0.021752
47,44,0.108202
47,45,0.187315
47,46,0.071673
47,47,0.301363
47,48,0.086817
47,49,0.314294
47,50,0.115978
47,51,0.158386
47,52,0.02368
47,53,0.071136
48,1,0.087764
48,2,0.038214
48,3,0.274133
48,4,0.251669
48,5,0.111341
48,6,0.04644
48,7,0.050623
48,8,0.152957
48,9,0.036012
48,10,0.028261
48,11,0.015936
48,12,0.305928
48,13,0.317866
48,14,0.298094
48,15,0.17519
48,16,0.041299
48,17,0.123538
48,18,0.194328
48,19,0.206525
48,20,0.202867
48,21,0.0369
48,22,0.14387
48,23,0.040726
48,24,0.150739
48,25,0.133114
48,26,0.034987
48,27,0.023095
48,28,0.018315
48,29,0.189763
48,30,0.017878
48,31,0.08149
48,32,0.123163
48,33,0.377035
48,34,0.294077
48,35,0.019651
48,36,0.026596
48,37,0.11569
48,38,0.306706
48,39,0.039974
48,40,0.011363
48,41,0.066182
48,42,0.082138
48,43,0.017915
48,44,0.091138
48,45,0.170251
48,46,0.067288
48,47,0.284299
48,48,0.082432
48,49,0.29723
48,50,0.098914
48,51,0.141322
48,52,0.020975
48,53,0.054072
49,1,0.102386
49,2,0.052836
49,3,0.331042
49,4,0.308578
49,5,0.16825
49,6,0.060149
49,7,0.065246
49,8,0.16213
49,9,0.050634
49,10,0.041381
49,11,0.024734
49,12,0.362837
49,13,0.374774
49,14,0.355018
49,15,0.232099
49,16,0.055922
49,17,0.1746
49,18,0.251237
49,19,0.263434
49,20,0.259776
49,21,0.05002
49,22,0.200779
49,23,0.055348
49,24,0.207648
49,25,0.143136
49,26,0.041155
49,27,0.037718
49,28,0.032937
49,29,0.246672
49,30,0.032501
49,31,0.131558
49,32,0.174226
49,33,0.433944
49,34,0.350986
49,35,0.031765
49,36,0.041218
49,37,0.172598
49,38,0.363629
49,39,0.020016
49,40,0.02624
49,41,0.123091
49,42,0.139046
49,43,0.03199
49,44,0.148046
49,45,0.22716
49,46,0.081911
49,47,0.341208
49,48,0.097055
49,49,0.354139
49,50,0.155822
49,51,0.19823
49,52,0.033093
49,53,0.110995
50,1,0.100285
50,2,0.050734
50,3,0.322862
50,4,0.325627
50,5,0.16007
50,6,0.077184
50,7,0.069623
50,8,0.179179
50,9,0.055012
50,10,0.045758
50,11,0.022773
50,12,0.379872
50,13,0.39181
50,14,0.372053
50,15,0.249134
50,16,0.060299
50,17,0.19165
50,18,0.268272
50,19,0.280469
50,20,0.276826
50,21,0.054397
50,22,0.217814
50,23,0.059729
50,24,0.224683
50,25,0.160186
50,26,0.045532
50,27,0.042095
50,28,0.037314
50,29,0.263707
50,30,0.031846
50,31,0.148594
50,32,0.191261
50,33,0.425765
50,34,0.342806
50,35,0.036145
50,36,0.045599
50,37,0.189648
50,38,0.380664
50,39,0.038779
50,40,0.025397
50,41,0.126216
50,42,0.137736
50,43,0.036367
50,44,0.165082
50,45,0.244195
50,46,0.086288
50,47,0.358243
50,48,0.101432
50,49,0.371189
50,50,0.172858
50,51,0.21528
50,52,0.03747
50,53,0.12803
51,1,0.098054
51,2,0.048503
51,3,0.314179
51,4,0.317189
51,5,0.151387
51,6,0.068746
51,7,0.067455
51,8,0.170741
51,9,0.052843
51,10,0.04359
51,11,0.02166
51,12,0.371434
51,13,0.383371
51,14,0.363614
51,15,0.240696
51,16,0.058131
51,17,0.183211
51,18,0.259834
51,19,0.27203
51,20,0.268387
51,21,0.052229
51,22,0.209376
51,23,0.057561
51,24,0.216245
51,25,0.151733
51,26,0.043364
51,27,0.039927
51,28,0.035146
51,29,0.255269
51,30,0.029615
51,31,0.140155
51,32,0.182822
51,33,0.417082
51,34,0.334109
51,35,0.033973
51,36,0.043427
51,37,0.18121
51,38,0.372226
51,39,0.030326
51,40,0.023162
51,41,0.117518
51,42,0.129038
51,43,0.034199
51,44,0.156643
51,45,0.235757
51,46,0.084119
51,47,0.349805
51,48,0.099264
51,49,0.362736
51,50,0.164419
51,51,0.206827
51,52,0.035302
51,53,0.119592
52,1,0.102545
52,2,0.052995
52,3,0.331661
52,4,0.338299
52,5,0.168869
52,6,0.112306
52,7,0.072883
52,8,0.214301
52,9,0.058271
52,10,0.049018
52,11,0.016802
52,12,0.392558
52,13,0.404496
52,14,0.384725
52,15,0.261821
52,16,0.063559
52,17,0.204322
52,18,0.280958
52,19,0.293155
52,20,0.289498
52,21,0.057653
52,22,0.230501
52,23,0.062985
52,24,0.23737
52,25,0.195293
52,26,0.055567
52,27,0.045355
52,28,0.039142
52,29,0.276394
52,30,0.034107
52,31,0.161582
52,32,0.203947
52,33,0.434563
52,34,0.35159
52,35,0.04023
52,36,0.048855
52,37,0.20232
52,38,0.393336
52,39,0.073886
52,40,0.027654
52,41,0.135
52,42,0.14652
52,43,0.039627
52,44,0.177768
52,45,0.256882
52,46,0.089547
52,47,0.37093
52,48,0.104691
52,49,0.383861
52,50,0.185544
52,51,0.227952
52,52,0.041558
52,53,0.140702
53,1,0.099641
53,2,0.050091
53,3,0.320357
53,4,0.322416
53,5,0.157565
53,6,0.134856
53,7,0.068798
53,8,0.236851
53,9,0.054186
53,10,0.052303
53,11,0.013901
53,12,0.376661
53,13,0.388598
53,14,0.368842
53,15,0.245923
53,16,0.059474
53,17,0.217123
53,18,0.265061
53,19,0.277258
53,20,0.273614
53,21,0.057516
53,22,0.214603
53,23,0.058904
53,24,0.221472
53,25,0.217858
53,26,0.063559
53,27,0.04127
53,28,0.036238
53,29,0.260496
53,30,0.031202
53,31,0.186509
53,32,0.216734
53,33,0.423259
53,34,0.340301
53,35,0.048877
53,36,0.044774
53,37,0.186437
53,38,0.377453
53,39,0.096437
53,40,0.024753
53,41,0.12371
53,42,0.13523
53,43,0.042898
53,44,0.16187
53,45,0.240984
53,46,0.085463
53,47,0.355032
53,48,0.100607
53,49,0.367978
53,50,0.169646
53,51,0.212069
53,52,0.047353
53,53,0.142042
54,1,0.090239
54,2,0.040689
54,3,0.283766
54,4,0.261302
54,5,0.120974
54,6,0.004406
54,7,0.053095
54,8,0.110664
54,9,0.038487
54,10,0.029234
54,11,0.027709
54,12,0.315562
54,13,0.327499
54,14,0.307728
54,15,0.184824
54,16,0.043775
54,17,0.127325
54,18,0.203947
54,19,0.216158
54,20,0.212501
54,21,0.037869
54,22,0.153504
54,23,0.043201
54,24,0.160373
54,25,0.09167
54,26,0.027928
54,27,0.025571
54,28,0.02079
54,29,0.199397
54,30,0.020354
54,31,0.075802
54,32,0.12695
54,33,0.386669
54,34,0.30371
54,35,0.017442
54,36,0.029071
54,37,0.125323
54,38,0.316339
54,39,0.036029
54,40,0.022722
54,41,0.075816
54,42,0.091771
54,43,0.019843
54,44,0.100771
54,45,0.179885
54,46,0.069764
54,47,0.293933
54,48,0.084908
54,49,0.306864
54,50,0.108547
54,51,0.150955
54,52,0.018766
54,53,0.063706
55,1,0.096133
55,2,0.046583
55,3,0.306691
55,4,0.284242
55,5,0.143899
55,6,0.028512
55,7,0.058989
55,8,0.121939
55,9,0.044378
55,10,0.035124
55,11,0.03098
55,12,0.338486
55,13,0.350438
55,14,0.330667
55,15,0.207749
55,16,0.049665
55,17,0.150264
55,18,0.226886
55,19,0.239098
55,20,0.23544
55,21,0.043764
55,22,0.176443
55,23,0.049095
55,24,0.183312
55,25,0.106906
55,26,0.031846
55,27,0.031465
55,28,0.026681
55,29,0.222336
55,30,0.026244
55,31,0.099922
55,32,0.14989
55,33,0.409608
55,34,0.326635
55,35,0.023636
55,36,0.034965
55,37,0.148262
55,38,0.339278
55,39,0.022867
55,40,0.028616
55,41,0.098755
55,42,0.114696
55,43,0.025733
55,44,0.123696
55,45,0.20281
55,46,0.075658
55,47,0.316872
55,48,0.090798
55,49,0.329803
55,50,0.131472
55,51,0.173894
55,52,0.024964
55,53,0.086645
56,1,0.099489
56,2,0.049939
56,3,0.319766
56,4,0.297302
56,5,0.15696
56,6,0.041573
56,7,0.062345
56,8,0.126259
56,9,0.047734
56,10,0.038484
56,11,0.031905
56,12,0.351562
56,13,0.363499
56,14,0.343728
56,15,0.22081
56,16,0.053025
56,17,0.163325
56,18,0.239947
56,19,0.252158
56,20,0.248501
56,21,0.047119
56,22,0.189504
56,23,0.052451
56,24,0.196373
56,25,0.110304
56,26,0.032989
56,27,0.034821
56,28,0.030037
56,29,0.235397
56,30,0.0296
56,31,0.112982
56,32,0.16295
56,33,0.422669
56,34,0.339696
56,35,0.026992
56,36,0.038321
56,37,0.161323
56,38,0.352339
56,39,0.026467
56,40,0.027791
56,41,0.111816
56,42,0.127771
56,43,0.029093
56,44,0.136771
56,45,0.215885
56,46,0.079014
56,47,0.329933
56,48,0.094154
56,49,0.342864
56,50,0.144547
56,51,0.186955
56,52,0.02832
56,53,0.099706
57,1,0.103604
57,2,0.053487
57,3,0.333576
57,4,0.26208
57,5,0.170784
57,6,0.055397
57,7,0.05298
57,8,0.100296
57,9,0.044396
57,10,0.035265
57,11,0.038347
57,12,0.333101
57,13,0.345038
57,14,0.308506
57,15,0.194126
57,16,0.046169
57,17,0.150811
57,18,0.19967
57,19,0.216936
57,20,0.212054
57,21,0.043904
57,22,0.176414
57,23,0.046605
57,24,0.16969
57,25,0.084341
57,26,0.026555
57,27,0.038369
57,28,0.033589
57,29,0.200174
57,30,0.033152
57,31,0.100152
57,32,0.150437
57,33,0.438682
57,34,0.35352
57,35,0.023602
57,36,0.041869
57,37,0.175147
57,38,0.333878
57,39,0.051538
57,40,0.03552
57,41,0.125626
57,42,0.141581
57,43,0.030614
57,44,0.150581
57,45,0.189202
57,46,0.069963
57,47,0.29471
57,48,0.089414
57,49,0.324403
57,50,0.158357
57,51,0.164664
57,52,0.022688
57,53,0.11353
58,1,0.102564
58,2,0.053014
58,3,0.331718
58,4,0.273024
58,5,0.168926
58,6,0.053539
58,7,0.055792
58,8,0.106171
58,9,0.050808
58,10,0.038077
58,11,0.036811
58,12,0.363514
58,13,0.375466
58,14,0.31945
58,15,0.232776
58,16,0.056096
58,17,0.161755
58,18,0.210614
58,19,0.22788
58,20,0.222998
58,21,0.046716
58,22,0.20147
58,23,0.055526
58,24,0.208325
58,25,0.090216
58,26,0.027828
58,27,0.037892
58,28,0.033111
58,29,0.211118
58,30,0.032675
58,31,0.111082
58,32,0.161366
58,33,0.434635
58,34,0.351662
58,35,0.026414
58,36,0.041396
58,37,0.17329
58,38,0.364306
58,39,0.045562
58,40,0.035046
58,41,0.123782
58,42,0.139723
58,43,0.032164
58,44,0.148723
58,45,0.227837
58,46,0.072775
58,47,0.305654
58,48,0.097229
58,49,0.35483
58,50,0.156499
58,51,0.198922
58,52,0.025389
58,53,0.111672
59,1,0.077574
59,2,0.037677
59,3,0.255787
59,4,0.160776
59,5,0.093686
59,6,0.076248
59,7,0.026951
59,8,0.07776
59,9,0.018371
59,10,0.009239
59,11,0.034902
59,12,0.231797
59,13,0.243734
59,14,0.207202
59,15,0.092822
